"id","customerId","orderId","sequence","marketplaceOrderId","marketplaceServicesEndpoint","sellerOrderId","origin","affiliateId","salesChannel","merchantName","status","workflowIsInError","statusDescription","value","creationDate","lastChange","orderGroup","total_Items_value","totaldiscountvalue","totalfreightvalue","openTextField_value","countryCode","currencyCode","StartsWithCurrencySymbol","currencyLocale","currencySymbol","timeZone","locale","postalCode","city","state","country","neighborhood","marketingData_id","utmSource","utmPartner","utmMedium","utmCampaign","coupon","utmiCampaign","utmiPage","utmiPart","marketingTags","userProfileId","userphone","useremail","sellers_id","sellers_name","spostalCode","item_uniqueId","item_sku","item_productId","item_ean","item_quantity","item_seller","item_name","item_refId","item_price","item_listPrice","item_imageUrl","item_detailUrl","item_type","item_brandName","item_brandId","item_categoriesIds","item_categories","item_productClusterId","item_id","visionCategoryName","brand","collections","item_productName","geoCoordinates","updated"
4670,1,v509559fri-01,509559,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509559fri-01",Marketplace,"","1",,invoiced,false,Faturado,88176.0,2024-10-02 22:29:44.997,2024-10-03 03:14:59.574,v509559fri,840.63,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","1644",Victoria,Buenos Aires,ARG,,marketingData,,,,,"",semcodigo,"",,"",ea3b1b4c-462e-43b0-bdd1-cb50f7a5a2a7,"01536720042","735212910cc9485790282f87e84cfdc1@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"1644","595BDDF0764B475CBF8DEA617EAFA15C","461902","82676","32716846713M",1,"1",Chaqueta Malla Cavalaria Cavalaria_Off White - M,"327168_46713_3",311.25,622.5,https://farmlatam.vteximg.com.br/arquivos/ids/494334-500-750/327168_46713_1-JAQUETA-MOLETOM-ESTAMPADA-CAVALARIA.jpg?v=638452460833100000,/chaqueta-malla-cavalaria-cavalaria_off-white-327168-46713/p,"",Farm,"2000000",/2/381/,"Casaco,bazar farm","228,267,268,559,679,697,799,877,917,919,949,970,1076,1079,1081,1114","461902",Jaquetas,Farm,"",Chaqueta Malla Cavalaria,"(-58.54662322998047, -34.45629119873047)",true
4671,1,v509559fri-01,509559,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509559fri-01",Marketplace,"","1",,invoiced,false,Faturado,88176.0,2024-10-02 22:29:44.997,2024-10-03 03:14:59.574,v509559fri,840.63,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","1644",Victoria,Buenos Aires,ARG,,marketingData,,,,,"",semcodigo,"",,"",ea3b1b4c-462e-43b0-bdd1-cb50f7a5a2a7,"01536720042","735212910cc9485790282f87e84cfdc1@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"1644","1887A3C1E0754B108A199CCBDF5FE462","460374","81648","32682307058P",1,"1",Vestido Recorte Alcinhas Vermelho Jambu - S,"326823_07058_2",218.13,436.25,https://farmlatam.vteximg.com.br/arquivos/ids/511687-500-750/326823_07058_1-VESTIDO-RECORTE-ALCINHAS.jpg?v=638482985569830000,/vestido-recorte-alcinhas-vermelho-jambu-326823-07058/p,"",Farm,"2000000",/2/385/,"Vestido,bazar farm","1076","460374",Vestidos,Farm,"",Vestido Recorte Alcinhas Vermelho Jambu,"(-58.54662322998047, -34.45629119873047)",true
4672,1,v509555fri-01,509555,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509555fri-01",Marketplace,"","1",,invoiced,false,Faturado,35283.0,2024-10-02 21:54:14.836,2024-10-03 03:14:57.988,v509555fri,311.25,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","05001",Medellín,ANTIOQUIA,COL,Poblado,marketingData,facebook,,cpc,"120213004274670772",,,"",,"","3a8f8f99-7c08-410d-8a02-8a0ed641cc46",+573017865586,"251a1771e71c4054beead9352dfdf437@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"05001",AE6FEC00A2074C0E8E147DB229AE8276,"466531","85107","32847446703P",1,"1",Vestido Cropped Pájaros Amazonia Est Passaros Amazonia_Preto - S,"328474_46703_2",311.25,622.5,https://farmlatam.vteximg.com.br/arquivos/ids/525834-500-750/328474_46703_1-VESTIDO-CROPPED-ESTAMPADO-PASSAROS-AMAZONIA.jpg?v=638497730459300000,/vestido-cropped-pajaros-amazonia-est-passaros-amazonia_preto-328474-46703/p,"",Farm,"2000000",/2/385/,"Vestido,bazar farm","228,949,952,1048,1076,1079,1081,1118,1129","466531",Vestidos,Farm,"",Vestido Cropped Pájaros Amazonia Est Passaros Amazonia_Preto,"(-75.5768051147461, 6.2539238929748535)",true
4673,1,v509553fri-01,509553,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509553fri-01",Marketplace,"","1",,invoiced,false,Faturado,34826.0,2024-10-02 21:15:59.996,2024-10-02 22:15:01.758,v509553fri,311.25,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","9500000",,REGIÓN METROPOLITANA,CHL,Buin,marketingData,facebook,,cpc,"120212179801530603","",,"",,"","78e6c8dc-6eb5-4fbf-81dc-33bc74955978",+56940621489,"4ca906a19af44f0c81f579d4790b5f83@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"9500000","7986ED8DEB35486CBBD6ADD8D11E13A4","466531","85107","32847446703P",1,"1",Vestido Cropped Pájaros Amazonia Est Passaros Amazonia_Preto - S,"328474_46703_2",311.25,622.5,https://farmlatam.vteximg.com.br/arquivos/ids/525834-500-750/328474_46703_1-VESTIDO-CROPPED-ESTAMPADO-PASSAROS-AMAZONIA.jpg?v=638497730459300000,/vestido-cropped-pajaros-amazonia-est-passaros-amazonia_preto-328474-46703/p,"",Farm,"2000000",/2/385/,"Vestido,bazar farm","228,949,952,1048,1076,1079,1081,1118,1129","466531",Vestidos,Farm,"",Vestido Cropped Pájaros Amazonia Est Passaros Amazonia_Preto,"(0, 0)",true
4674,1,v509549fri-01,509549,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509549fri-01",Marketplace,"","1",,invoiced,false,Faturado,78961.0,2024-10-02 20:06:00.226,2024-10-03 12:44:58.020,v509549fri,560.0,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","6010",Diego Bautista Urbaneja,Anzoategui,VEN,Lecheria,marketingData,,,,,"",semcodigo,"",,"",ac20162e-e0b7-4253-ac28-1d3b3d150c85,+34626902539,"7111126480f04e5eb7a3ed6f40736013@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"6010",E49C5BFF8211453FAFADF7627943FF93,"466531","85107","32847446703P",1,"1",Vestido Cropped Pájaros Amazonia Est Passaros Amazonia_Preto - S,"328474_46703_2",311.25,622.5,https://farmlatam.vteximg.com.br/arquivos/ids/525834-500-750/328474_46703_1-VESTIDO-CROPPED-ESTAMPADO-PASSAROS-AMAZONIA.jpg?v=638497730459300000,/vestido-cropped-pajaros-amazonia-est-passaros-amazonia_preto-328474-46703/p,"",Farm,"2000000",/2/385/,"Vestido,bazar farm","228,949,952,1048,1076,1079,1081,1118,1129","466531",Vestidos,Farm,"",Vestido Cropped Pájaros Amazonia Est Passaros Amazonia_Preto,"(0, 0)",true
4675,1,v509549fri-01,509549,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509549fri-01",Marketplace,"","1",,invoiced,false,Faturado,78961.0,2024-10-02 20:06:00.226,2024-10-03 12:44:58.020,v509549fri,560.0,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","6010",Diego Bautista Urbaneja,Anzoategui,VEN,Lecheria,marketingData,,,,,"",semcodigo,"",,"",ac20162e-e0b7-4253-ac28-1d3b3d150c85,+34626902539,"7111126480f04e5eb7a3ed6f40736013@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"6010","30CCA2CDF5C34293A8757ACAAA3F1630","458161","79640","32620646679P",1,"1",Pantalón Dalia Lenco Est Dalia Lenco_Multicolorido @ - S,"326206_46679_2",248.75,497.5,https://farmlatam.vteximg.com.br/arquivos/ids/498568-500-750/326206_46679_1-CALCA-ESTAMPADA-DALIA-LENCO.jpg?v=638466247475230000,/pantalon-dalia-lenco-est-dalia-lenco_multicolorido---326206-46679/p,"",Farm,"2000000",/2/398/,"Pantalones,bazar farm","228,669,865,933,949,972,1076,1079,1081,1114,1118,1123,1129,1133,1139","458161",Calças,Farm,"",Pantalón Dalia Lenco,"(0, 0)",true
4676,1,v509545fri-01,509545,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509545fri-01",Marketplace,"","1",,invoiced,false,Faturado,78542.0,2024-10-02 19:40:56.688,2024-10-03 12:44:58.234,v509545fri,870.0,-130.5,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","17001",Manizales,Caldas,COL,Cerro de Oro,marketingData,facebook,,cpc,"120210934926480772",BIENVENIDA,semcodigo,"",,"",fa7f7667-48b1-4b80-8c4f-637cc2ceed79,+573108911882,"3228a73c5ac64ae89736776bb0820af5@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"17001","24ED8E81749B4B069F590092A09A41F9","471451","88502","33053748311M",1,"1",Tshirt Basica Voo Doce Voo Doce_Preto - M,"330537_48311_3",247.5,247.5,https://farmlatam.vteximg.com.br/arquivos/ids/539588-500-750/330537_48311_1-T-SHIRT-BASICA-ESTAMPADA-VOO-DOCE.jpg?v=638521014421530000,/tshirt-basica-voo-doce-voo-doce_preto-330537-48311/p,"",Farm,"2000000",/1/456/,"t-shirt,Moda Feminina","204,267,268,269,426,516,559,727,772,877,909,967,970,974,1076,1105,1106,1141,1144,1145,1152,1162,1167,1168","471451",Camisetas,Farm,"",Tshirt Basica Voo Doce,"(-75.51910400390625, 5.069493293762207)",true
4677,1,v509545fri-01,509545,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509545fri-01",Marketplace,"","1",,invoiced,false,Faturado,78542.0,2024-10-02 19:40:56.688,2024-10-03 12:44:58.234,v509545fri,870.0,-130.5,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","17001",Manizales,Caldas,COL,Cerro de Oro,marketingData,facebook,,cpc,"120210934926480772",BIENVENIDA,semcodigo,"",,"",fa7f7667-48b1-4b80-8c4f-637cc2ceed79,+573108911882,"3228a73c5ac64ae89736776bb0820af5@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"17001","605074C351DE46428ED3B76EB362D9A8","469406","87104","33013804530P",1,"1",Vestido Largo Marias Laranja Ponca - S,"330138_04530_2",622.5,622.5,https://farmlatam.vteximg.com.br/arquivos/ids/536287-500-750/330138_04530_1-VESTIDO-LONGO-MARIAS.jpg?v=638520976003430000,/vestido-largo-marias-laranja-ponca-330138-04530/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","157,217,516,556,559,681,772,786,967,970,1076,1106,1135,1137,1138,1141,1167,1168","469406",Vestidos,Farm,"",Vestido Largo Marias,"(-75.51910400390625, 5.069493293762207)",true
4678,1,v509491fri-01,509491,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509491fri-01",Marketplace,"","1",,invoiced,false,Faturado,18009.0,2024-10-02 17:50:32.083,2024-10-02 22:15:01.425,v509491fri,143.13,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","8320000",,Región Metropolitana,CHL,Santiago,"","","","","","","","","","",f489fd0c-2100-47c6-8b22-9b933713e491,+56982645610,"5f4fa9183c53447ca4bf8219d24f63ca@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"8320000","22A77DF4E8944000B802B91C8DAC3B3B","39588","71162","32282743450G",1,"1",Top Volante Anacardo Ceu Caju Ceu_Laranja Fascinio - L,"322827_43450_4",143.13,286.25,https://farmlatam.vteximg.com.br/arquivos/ids/212430-500-750/322827_43450_1-TOP-BABADO-ESTAMPADO-CAJU-CEU.jpg?v=638382169986230000,/top-volante-anacardo-ceu-caju-ceu_laranja-fascinio-322827-43450/p,"",Farm,"2000000",/2/460/,"top,bazar farm","228,419,990,1010,1027,1029,1031,1035,1041,1076","39588",Tops,Farm,"",Top Volante Anacardo Ceu,"(0, 0)",true
4679,1,v509610fri-01,509610,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509610fri-01",Marketplace,"","1",,invoiced,false,Faturado,47855.0,2024-10-04 15:27:12.298,2024-10-04 19:30:14.585,v509610fri,436.25,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","68276",Floridablanca,SANTANDER,COL,mediterrane royal,marketingData,Google,,,,"",,"",,"","30751300-1e89-4cdf-92b5-a5d6c0376f69","3183471468",f84f016759dc44cd8e2e594cc7dd674e@ct.vtex.com.br,"1",GRUPO DE MODA SOMA - BR,"68276","59C2CE0347374A6C92926F457DFFF1B9","448058","71469","32293546195P",1,"1",Blazer Bolsillos Shuhu Shuhu_Rosa Capri - S,"322935_46195_2",436.25,872.5,https://farmlatam.vteximg.com.br/arquivos/ids/516985-500-750/322935_46195_1-BLAZER-BOLSOS-ESTAMPADO-SHUHU.jpg?v=638485398251600000,/blazer-bolsillos-shuhu-shuhu_rosa-capri-322935-46195/p,"",Farm,"2000000",/1/9/,"Abrigo,Moda Feminina","267,268,426,559,680,697,749,772,799,877,917,932,949,970,1076,1079,1081,1105,1111,1114,1139,1167,1168","448058",Blazers,Farm,"",Blazer Bolsillos Shuhu,"(-73.10697174072266, 7.072391986846924)",true
4680,1,v509607fri-01,509607,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509607fri-01",Marketplace,"","1",,invoiced,false,Faturado,46028.0,2024-10-04 12:31:45.559,2024-10-04 15:15:12.084,v509607fri,497.5,-74.62,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7500000",,Región Metropolitana,CHL,Providencia,marketingData,ig,,paid,"120212179801530603",BIENVENIDA,semcodigo,"",,"",eaf847c1-eb26-42b8-a9a6-ddfb4daa0194,+56993570411,"76a35f8fb2364f9eb0baac02c4889dca@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"7500000","5B2BEFB16D0F4F5791FADE8146E8EF39","484679","141720","33478748288M",1,"1",Vestido Midi Pájaros Coloridos Est Sonho Dos Passaros_Preto - M,"334787_48288_3",497.5,497.5,https://farmlatam.vteximg.com.br/arquivos/ids/550895-500-750/334787_48288_1-VESTIDO-MIDI-ESTAMPADO-PASSAROS-COLORIDOS.jpg?v=638527538144830000,/vestido-midi-pajaros-coloridos-est-sonho-dos-passaros_preto-334787-48288/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","204,235,267,268,269,516,559,772,786,877,909,967,970,974,1076,1106,1138,1141,1144,1145,1150,1162,1167,1168","484679",Vestidos,Farm,"",Vestido Midi Pájaros Coloridos,"(0, 0)",true
4681,1,v509604fri-01,509604,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509604fri-01",Marketplace,"","1",,invoiced,false,Faturado,35328.0,2024-10-04 11:04:34.318,2024-10-04 14:45:03.984,v509604fri,311.25,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","150122",Lima,Lima,PER,Miraflores,marketingData,facebook,,cpc,"120210788137700331","",,"",,"","27f2b19e-7a4d-4e89-9003-ca010d61786b",+51920211220,"1b90f82d87134ad6be61d227779b330a@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"150122","3F38D6CDDDEB4FAF98E9DF7D1CDEE2B8","461903","82676","32716846713G",1,"1",Chaqueta Malla Cavalaria Cavalaria_Off White - L,"327168_46713_4",311.25,622.5,https://farmlatam.vteximg.com.br/arquivos/ids/494339-500-750/327168_46713_1-JAQUETA-MOLETOM-ESTAMPADA-CAVALARIA.jpg?v=638452460854670000,/chaqueta-malla-cavalaria-cavalaria_off-white-327168-46713/p,"",Farm,"2000000",/2/381/,"Casaco,bazar farm","228,267,268,559,679,697,799,877,917,919,949,970,1076,1079,1081,1114,1190","461903",Jaquetas,Farm,"",Chaqueta Malla Cavalaria,"(-77.0315933227539, -12.111062049865724)",true
4682,1,v509602fri-01,509602,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509602fri-01",Marketplace,"","1",,invoiced,false,Faturado,40990.0,2024-10-04 10:29:13.850,2024-10-04 15:30:05.504,v509602fri,372.5,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","7690000",,REGIÓN METROPOLITANA,CHL,Lo Barnechea,marketingData,facebook,,cpc,"120210314770300603",,,"",,"","1044a525-7b12-4011-9467-832c085159e0",+56994340321,"1a6e9f89280846b18f3539baf53c3fe0@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"7690000",DAF0FDAF432543B08534F7572AAA3110,"484300","141638","3343920013P",1,"1",Vestido Decote Musculosa Rib Preto - S,"334392_0013_2",372.5,372.5,https://farmlatam.vteximg.com.br/arquivos/ids/542216-500-750/334392_0013_1-VESTIDO-DECOTE-REGATA-RIB.jpg?v=638521043840600000,/vestido-decote-musculosa-rib-preto-334392-0013/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","157,204,516,559,681,772,786,967,970,974,1076,1106,1135,1138,1141,1144,1145,1152,1162,1167,1168,1179","484300",Vestidos,Farm,"",Vestido Decote Musculosa Rib,"(0, 0)",true
4683,1,v509597fri-01,509597,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509597fri-01",Marketplace,"","1",,invoiced,false,Faturado,41884.0,2024-10-04 01:34:55.659,2024-10-04 02:15:02.450,v509597fri,448.75,-67.31,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","8900000",,REGIÓN METROPOLITANA,CHL,San Miguel,marketingData,Google,,,,BIENVENIDA,,"",,"","799223c3-7328-42d7-96cc-b9e971f23c55","0",a5f596e743ac4b1383410325a4708269@ct.vtex.com.br,"1",GRUPO DE MODA SOMA - BR,"8900000","4FB3C390042B47A991623D06D1DFC6DC","486412","142226","33524649480GG",1,"1",Vestido Midi Papillon Papillon_Malha_Preto - XL,"335246_49480_5",448.75,448.75,https://farmlatam.vteximg.com.br/arquivos/ids/572063-500-750/335246_49480_1-VESTIDO-MIDI-ESTAMPADO-PAPILLON.jpg?v=638627763886300000,/vestido-midi-papillon-papillon_malha_preto-335246-49480/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","196,485,516,772,786,970,1076,1113,1167,1168,1171","486412",Vestidos,Farm,"",Vestido Midi Papillon,"(0, 0)",true
4684,1,v509594fri-01,509594,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509594fri-01",Marketplace,"","1",,invoiced,false,Faturado,27645.0,2024-10-04 00:32:22.597,2024-10-04 12:00:28.069,v509594fri,281.25,-42.19,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","4260000",,Región del Biobío (VIII),CHL,Talcahuano,marketingData,facebook,,cpc,"120210314770300603",BIENVENIDA,,"",,"","745bb56b-26ac-480b-ae70-9e3dd4d4e298",+56933107300,eb833466f46d4c2e995ac503b64a72ec@ct.vtex.com.br,"1",GRUPO DE MODA SOMA - BR,"4260000",AB0948AED5284C0EAEB02BD5BB49EA05,"456522","78071","3251700700P",1,"1",Abrigo Adidas Palm Flower Rosa Rosa - S,"325170_0700_2",281.25,562.49,https://farmlatam.vteximg.com.br/arquivos/ids/529023-500-750/325170_0700_1-CASACO-ADIDAS-PALM-FLOWER-ROSA.jpg?v=638508906229200000,/abrigo-adidas-palm-flower-rosa-rosa-325170-0700/p,"",Farm,"2000000",/1/9/,"Abrigo,Moda Feminina","193,272,697,749,772,799,932,959,1051,1076,1105,1111,1167,1168,1177","456522",Outras,Farm,"",Abrigo Adidas Palm Flower Rosa,"(0, 0)",true
4685,1,v509592fri-01,509592,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509592fri-01",Marketplace,"","1",,invoiced,false,Faturado,414310.0,2024-10-04 00:01:50.097,2024-10-04 12:00:11.224,v509592fri,4798.75,-719.83,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","05376",La Ceja,Antioquia,COL,Gualanday,marketingData,,,,,bienvenida,,"",,"","7e2d9cc8-5e47-43f5-8fd1-0216910e3f40","9544985358","0a9056fa89124bb5ad6689737f7e81dc@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"05376","4B6CA3EEFF4C4D67B8AADC6263CD8590","473717","90146","33205748222P",2,"1",Vestido Cropped Milani Est Milani_Off White @ - S,"332057_48222_2",622.5,622.5,https://farmlatam.vteximg.com.br/arquivos/ids/548307-500-750/332057_48222_1-VESTIDO-CROPPED-ESTAMPADO-MILANI.jpg?v=638525004443100000,/vestido-cropped-milani-est-milani_off-white---332057-48222/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","204,217,263,516,559,772,786,909,967,970,974,1076,1106,1137,1138,1139,1141,1162,1167,1168","473717",Vestidos,Farm,"",Vestido Cropped Milani,"(-75.43159484863281, 6.027632236480713)",true
4686,1,v509592fri-01,509592,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509592fri-01",Marketplace,"","1",,invoiced,false,Faturado,414310.0,2024-10-04 00:01:50.097,2024-10-04 12:00:11.224,v509592fri,4798.75,-719.83,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","05376",La Ceja,Antioquia,COL,Gualanday,marketingData,,,,,bienvenida,,"",,"","7e2d9cc8-5e47-43f5-8fd1-0216910e3f40","9544985358","0a9056fa89124bb5ad6689737f7e81dc@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"05376","6D0732CCCD2B465BA5F21E9FCADFB729","464501","84033","3279170013PP",1,"1",Vestido Bordado Amazonia Preto - XS,"327917_0013_1",811.25,1622.5,https://farmlatam.vteximg.com.br/arquivos/ids/358303-500-750/327917_0013_1-VESTIDO-BORDADO-AMAZONIA.jpg?v=638415779166630000,/vestido-bordado-amazonia-preto-327917-0013/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","269,421,559,691,755,772,786,917,959,970,1051,1076,1167,1168","464501",Vestidos,Farm,"",Vestido Bordado Amazonia,"(-75.43159484863281, 6.027632236480713)",true
4687,1,v509592fri-01,509592,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509592fri-01",Marketplace,"","1",,invoiced,false,Faturado,414310.0,2024-10-04 00:01:50.097,2024-10-04 12:00:11.224,v509592fri,4798.75,-719.83,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","05376",La Ceja,Antioquia,COL,Gualanday,marketingData,,,,,bienvenida,,"",,"","7e2d9cc8-5e47-43f5-8fd1-0216910e3f40","9544985358","0a9056fa89124bb5ad6689737f7e81dc@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"05376","3AAEA12C964E4704B6D8DF7842ADD858","464502","84033","3279170013P",2,"1",Vestido Bordado Amazonia Preto - S,"327917_0013_2",811.25,1622.5,https://farmlatam.vteximg.com.br/arquivos/ids/358305-500-750/327917_0013_1-VESTIDO-BORDADO-AMAZONIA.jpg?v=638415779176470000,/vestido-bordado-amazonia-preto-327917-0013/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","269,421,559,691,755,772,786,917,959,970,1051,1076,1167,1168","464502",Vestidos,Farm,"",Vestido Bordado Amazonia,"(-75.43159484863281, 6.027632236480713)",true
4696,1,v509674fri-01,509674,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509674fri-01",Marketplace,"","1",,invoiced,false,Faturado,63317.0,2024-10-05 14:17:34.109,2024-10-05 16:30:18.424,v509674fri,591.88,0.0,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","3780000",,Región del Ñuble (XVI),CHL,Chillán,"","","","","","","","","","","384e2080-df18-4cab-81ad-3be433d42395",+56979992842,a3d7eb327a244463b8b2f49d777d4d93@ct.vtex.com.br,"1",GRUPO DE MODA SOMA - BR,"3780000",D8003FC315E440E882C52F6523F51DAA,"9654","69083","32077205047M",1,"1",Pantalón Nuvem Amarracao Rosa Geranio - M,"320772_05047_3",311.25,622.5,https://farmlatam.vteximg.com.br/arquivos/ids/499437-500-750/320772_05047_1-CALCA-NUVEM-AMARRACAO.jpg?v=638471429992000000,/pantalon-nuvem-amarracao-rosa-geranio-320772-05047/p,"",Farm,"2000000",/2/398/,"Pantalones,bazar farm","228,419,892,920,959,1010,1031,1037,1052,1068,1076","9654",Calças,Farm,"",Pantalón Nuvem Amarracao,"(0, 0)",true
4688,1,v509592fri-01,509592,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509592fri-01",Marketplace,"","1",,invoiced,false,Faturado,414310.0,2024-10-04 00:01:50.097,2024-10-04 12:00:11.224,v509592fri,4798.75,-719.83,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","05376",La Ceja,Antioquia,COL,Gualanday,marketingData,,,,,bienvenida,,"",,"","7e2d9cc8-5e47-43f5-8fd1-0216910e3f40","9544985358","0a9056fa89124bb5ad6689737f7e81dc@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"05376","0CFE5C72C66A44B18DD84FEF1542F279","472054","88995","33148248234P",1,"1",Vestido Midi Puglia Est Puglia_Off White @ - S,"331482_48234_2",497.5,497.5,https://farmlatam.vteximg.com.br/arquivos/ids/540227-500-750/331482_48234_1-VESTIDO-MIDI-ESTAMPADO-PUGLIA.jpg?v=638521018352770000,/vestido-midi-puglia-est-puglia_off-white---331482-48234/p,"",Farm,"2000000",/1/13/,"Vestido,Moda Feminina","196,204,235,267,268,269,288,485,516,559,772,786,877,909,967,970,974,1076,1106,1138,1140,1141,1144,1145,1150,1154,1167,1168","472054",Vestidos,Farm,"",Vestido Midi Puglia,"(-75.43159484863281, 6.027632236480713)",true
4689,1,v509592fri-01,509592,"",http://oms.vtexinternal.com.br/api/oms?an=farmlatam,"00-v509592fri-01",Marketplace,"","1",,invoiced,false,Faturado,414310.0,2024-10-04 00:01:50.097,2024-10-04 12:00:11.224,v509592fri,4798.75,-719.83,0.0,,ARG,BRL,true,1046,R$,Argentina Standard Time,"","05376",La Ceja,Antioquia,COL,Gualanday,marketingData,,,,,bienvenida,,"",,"","7e2d9cc8-5e47-43f5-8fd1-0216910e3f40","9544985358","0a9056fa89124bb5ad6689737f7e81dc@ct.vtex.com.br","1",GRUPO DE MODA SOMA - BR,"05376","8C46061291304976B364AA35127EAC50","453948","75613","324344000336",2,"1",Falda Sarga Festone Off White - 36,"324344_0003_2",311.25,622.5,https://farmlatam.vteximg.com.br/arquivos/ids/482386-500-750/324344_0003_1-SAIA-SARJA-FESTONE.jpg?v=638436225286600000,/falda-sarga-festone-off-white-324344-0003/p,"",Farm,"2000000",/1/11/,"Falda,Moda Feminina","267,268,559,772,792,877,920,948,959,970,1051,1076,1081,1112,1167,1168","453948",Saias,Farm,"",Falda Sarga Festone,"(-75.43159484863281, 6.027632236480713)",true
